1455,	1732,	1052,	274,	15,	80
1456,	1777,	1097,	274,	16,	80
1457,	1806,	1140,	274,	17,	80
1458,	1816,	1166,	274,	18,	80
1459,	1844,	1193,	274,	19,	80
1460,	1898,	1210,	274,	20,	80
1461,	1955,	1216,	274,	21,	80
1462,	2034,	1238,	274,	22,	80
1463,	2094,	1276,	274,	23,	80
1464,	2119,	1321,	274,	24,	80
1465,	2155,	1358,	274,	25,	80
1466,	2231,	1381,	274,	26,	80
1467,	2308,	1428,	274,	27,	80
1468,	2363,	1467,	274,	28,	80
1469,	2405,	1494,	274,	29,	80
1470,	2421,	1509,	274,	30,	80
1471,	2445,	1513,	274,	31,	80
1472,	2500,	1535,	274,	32,	80
1473,	2557,	1568,	274,	33,	80
1474,	2650,	1611,	274,	34,	80
1475,	2707,	1654,	274,	35,	80
1476,	2724,	1686,	274,	36,	80
1477,	2755,	1711,	274,	37,	80
1478,	2823,	1742,	274,	38,	80
1479,	2893,	1767,	274,	39,	80
1480,	2950,	1787,	274,	40,	80
1481,	3007,	1802,	274,	41,	80
1482,	3027,	1812,	274,	42,	80
1483,	3055,	1816,	274,	43,	80
1484,	3125,	1817,	274,	44,	80
1485,	3196,	1826,	274,	45,	80
1486,	3249,	1843,	274,	46,	80
1487,	3279,	1863,	274,	47,	80
1488,	3315,	1881,	274,	48,	80
1489,	3330,	1896,	274,	49,	80
1490,	3343,	1911,	274,	50,	80
1491,	3403,	1924,	274,	51,	80
1492,	3473,	1937,	274,	52,	80
1493,	3530,	1950,	274,	53,	80
1494,	3571,	1963,	274,	54,	80
1495,	3597,	1980,	274,	55,	80
1496,	3621,	1991,	274,	56,	80
1497,	3632,	2001,	274,	57,	80
1498,	3634,	2010,	274,	58,	80
1499,	3684,	2018,	274,	59,	80
1500,	3752,	2024,	274,	60,	80
1501,	3799,	2029,	274,	61,	80
1502,	3825,	2034,	274,	62,	80
1503,	3860,	2037,	274,	63,	80
1504,	3890,	2040,	274,	64,	80
1505,	3910,	2042,	274,	65,	80
1506,	3921,	2043,	274,	66,	80
1507,	3927,	2044,	274,	67,	80
1508,	3930,	2045,	274,	68,	80
1509,	3930,	2045,	274,	69,	80
1510,	3929,	2045,	274,	70,	80
1511,	3925,	2044,	274,	71,	80
1512,	3916,	2043,	274,	72,	80
1513,	3900,	2043,	274,	73,	80
1514,	3875,	2042,	274,	74,	80
1515,	3843,	2041,	274,	75,	80
1516,	3811,	2040,	274,	76,	80
1517,	3773,	2040,	274,	77,	80
1518,	3710,	2039,	274,	78,	80
1519,	3646,	2039,	274,	79,	80
1520,	3632,	2040,	274,	80,	80
1521,	3626,	2040,	274,	81,	80
1522,	3601,	2042,	274,	82,	80
1523,	3579,	2043,	274,	83,	80
1524,	3540,	2046,	274,	84,	80
1525,	3484,	2049,	274,	85,	80
1526,	3413,	2052,	274,	86,	80
1527,	3347,	2057,	274,	87,	80
1528,	3330,	2062,	274,	88,	80
1529,	3315,	2068,	274,	89,	80
1530,	3278,	2074,	274,	90,	80
1531,	3244,	2081,	274,	91,	80
1532,	3186,	2088,	274,	92,	80
1533,	3109,	2096,	274,	93,	80
1534,	3041,	2103,	274,	94,	80
1535,	3025,	2109,	274,	95,	80
1536,	2989,	2114,	274,	96,	80
1537,	2919,	2117,	274,	97,	80
1538,	2863,	2119,	274,	98,	80
1539,	2779,	2123,	274,	99,	80
1540,	2733,	2131,	274,	100,	80
1541,	2717,	2143,	274,	101,	80
1542,	2668,	2158,	274,	102,	80
1543,	2572,	2176,	274,	103,	80
1544,	2506,	2198,	274,	104,	80
1545,	2449,	2223,	274,	105,	80
1546,	2421,	2249,	274,	106,	80
1547,	2403,	2275,	274,	107,	80
1548,	2357,	2298,	274,	108,	80
1549,	2298,	2315,	274,	109,	80
1550,	2211,	2331,	274,	110,	80
1551,	2140,	2352,	274,	111,	80
1552,	2115,	2370,	274,	112,	80
1553,	2074,	2386,	274,	113,	80
1554,	2001,	2399,	274,	114,	80
1555,	1925,	2409,	274,	115,	80
1556,	1869,	2416,	274,	116,	80
1557,	1820,	2421,	274,	117,	80
1558,	1813,	2422,	274,	118,	80
1559,	1789,	2426,	274,	119,	80
1560,	1747,	2438,	274,	120,	80
1561,	1695,	2455,	274,	121,	80
1562,	1648,	2474,	274,	122,	80
1563,	1582,	2492,	274,	123,	80
1564,	1533,	2509,	274,	124,	80
1565,	1513,	2527,	274,	125,	80
1566,	1500,	2546,	274,	126,	80
1567,	1472,	2568,	274,	127,	80
1568,	1428,	2606,	274,	128,	80
1569,	1379,	2630,	274,	129,	80
1570,	1356,	2652,	274,	130,	80
1571,	1320,	2672,	274,	131,	80
1572,	1279,	2688,	274,	132,	80
1573,	1246,	2700,	274,	133,	80
1574,	1224,	2710,	274,	134,	80
1575,	1213,	2717,	274,	135,	80
1576,	1210,	2722,	274,	136,	80
1577,	1205,	2724,	274,	137,	80
1578,	1194,	2724,	274,	138,	80
1579,	1182,	2724,	274,	139,	80
1580,	1171,	2731,	274,	140,	80
1581,	1161,	2735,	274,	141,	80
1582,	1154,	2739,	274,	142,	80
1583,	1148,	2743,	274,	143,	80
1584,	1143,	2748,	274,	144,	80
1585,	1139,	2753,	274,	145,	80
1586,	1136,	2757,	274,	146,	80
1587,	1133,	2762,	274,	147,	80
1588,	1132,	2766,	274,	148,	80
1589,	1133,	2770,	274,	149,	80
1590,	1135,	2774,	274,	150,	80
1591,	1138,	2777,	274,	151,	80
1592,	1141,	2781,	274,	152,	80
1593,	1145,	2783,	274,	153,	80
1594,	1150,	2786,	274,	154,	80
1595,	1154,	2788,	274,	155,	80
1596,	1160,	2789,	274,	156,	80
1597,	1167,	2790,	274,	157,	80
1598,	1175,	2791,	274,	158,	80
1599,	1183,	2792,	274,	159,	80
1600,	1191,	2792,	274,	160,	80
1601,	1199,	2793,	274,	161,	80
1602,	1205,	2793,	274,	162,	80
1603,	1209,	2793,	274,	163,	80
1604,	1210,	2792,	274,	164,	80
1605,	1212,	2792,	274,	165,	80
1606,	1215,	2792,	274,	166,	80
1607,	1221,	2792,	274,	167,	80
1608,	1229,	2791,	274,	168,	80
1609,	1240,	2791,	274,	169,	80
1610,	1252,	2791,	274,	170,	80
1611,	1266,	2791,	274,	171,	80
1612,	1281,	2792,	274,	172,	80
1613,	1296,	2792,	274,	173,	80
1614,	1311,	2793,	274,	174,	80
1615,	1324,	2795,	274,	175,	80
1616,	1336,	2796,	274,	176,	80
1617,	1346,	2798,	274,	177,	80
1618,	1355,	2801,	274,	178,	80
1619,	1362,	2804,	274,	179,	80
1620,	1367,	2808,	274,	180,	80
1621,	1370,	2813,	274,	181,	80
1622,	1373,	2818,	274,	182,	80
1623,	1375,	2823,	274,	183,	80
1624,	1377,	2830,	274,	184,	80
1625,	1379,	2837,	274,	185,	80
1626,	1381,	2845,	274,	186,	80
1627,	1381,	2853,	274,	187,	80
1628,	1381,	2861,	274,	188,	80
1629,	1380,	2870,	274,	189,	80
1630,	1379,	2879,	274,	190,	80
1631,	1377,	2887,	274,	191,	80
1632,	1375,	2894,	274,	192,	80
1633,	1373,	2900,	274,	193,	80
1634,	1371,	2906,	274,	194,	80
1635,	1368,	2914,	274,	195,	80
1636,	1365,	2925,	274,	196,	80
1637,	1361,	2938,	274,	197,	80
1638,	1356,	2952,	274,	198,	80
1639,	1351,	2966,	274,	199,	80
1640,	1344,	2979,	274,	200,	80
1641,	1337,	2991,	274,	201,	80
1642,	1330,	3002,	274,	202,	80
1643,	1321,	3011,	274,	203,	80
1644,	1312,	3018,	274,	204,	80
1645,	1303,	3024,	274,	205,	80
1646,	1294,	3026,	274,	206,	80
1647,	1285,	3027,	274,	207,	80
1648,	1276,	3030,	274,	208,	80
1649,	1267,	3040,	274,	209,	80
1650,	1259,	3054,	274,	210,	80
1651,	1252,	3073,	274,	211,	80
1652,	1246,	3095,	274,	212,	80
1653,	1240,	3120,	274,	213,	80
1654,	1235,	3146,	274,	214,	80
1655,	1231,	3171,	274,	215,	80
1656,	1227,	3195,	274,	216,	80
1657,	1224,	3217,	274,	217,	80
1658,	1222,	3237,	274,	218,	80
1659,	1220,	3254,	274,	219,	80
1660,	1218,	3268,	274,	220,	80
1661,	1217,	3279,	274,	221,	80
1662,	1216,	3297,	274,	222,	80
1663,	1216,	3312,	274,	223,	80
1664,	1216,	3324,	274,	224,	80
1665,	1216,	3329,	274,	225,	80
1666,	1216,	3330,	274,	226,	80
1667,	1217,	3340,	274,	227,	80
1668,	1218,	3368,	274,	228,	80
1669,	1220,	3407,	274,	229,	80
1670,	1223,	3450,	274,	230,	80
1671,	1226,	3490,	274,	231,	80
1672,	1230,	3525,	274,	232,	80
1673,	1235,	3555,	274,	233,	80
1674,	1241,	3578,	274,	234,	80
1675,	1248,	3595,	274,	235,	80
1676,	1256,	3612,	274,	236,	80
1677,	1265,	3626,	274,	237,	80
1678,	1276,	3632,	274,	238,	80
1679,	1288,	3631,	274,	239,	80
1680,	1300,	3660,	274,	240,	80
1681,	1313,	3712,	274,	241,	80
1682,	1326,	3764,	274,	242,	80
1683,	1338,	3800,	274,	243,	80
1684,	1349,	3820,	274,	244,	80
1685,	1359,	3854,	274,	245,	80
1686,	1367,	3879,	274,	246,	80
1687,	1373,	3900,	274,	247,	80
1688,	1381,	3914,	274,	248,	80
1689,	1394,	3923,	274,	249,	80
1690,	1410,	3927,	274,	250,	80
1691,	1425,	3929,	274,	251,	80
1692,	1440,	3930,	274,	252,	80
1693,	1453,	3928,	274,	253,	80
1694,	1464,	3923,	274,	254,	80
1695,	1474,	3913,	274,	255,	80
1696,	1482,	3896,	274,	256,	80
1697,	1489,	3869,	274,	257,	80
1698,	1495,	3835,	274,	258,	80
1699,	1500,	3804,	274,	259,	80
1700,	1504,	3758,	274,	260,	80
1701,	1508,	3685,	274,	261,	80
1702,	1510,	3632,	274,	262,	80
1703,	1512,	3631,	274,	263,	80
1704,	1513,	3613,	274,	264,	80
1705,	1513,	3587,	274,	265,	80
1706,	1513,	3548,	274,	266,	80
1707,	1513,	3487,	274,	267,	80
1708,	1516,	3405,	274,	268,	80
1709,	1518,	3337,	274,	269,	80
1710,	1519,	3327,	274,	270,	80
1711,	1520,	3295,	274,	271,	80
1712,	1520,	3254,	274,	272,	80
1713,	1520,	3189,	274,	273,	80
1714,	1519,	3096,	274,	274,	80
1715,	1518,	3029,	274,	275,	80
1716,	1516,	3010,	274,	276,	80
1717,	1513,	2936,	274,	277,	80
1718,	1513,	2864,	274,	278,	80
1719,	1513,	2767,	274,	279,	80
1720,	1513,	2724,	274,	280,	80
1721,	1512,	2690,	274,	281,	80
1722,	1510,	2579,	274,	282,	80
1723,	1508,	2498,	274,	283,	80
1724,	1504,	2429,	274,	284,	80
1725,	1500,	2412,	274,	285,	80
1726,	1495,	2359,	274,	286,	80
1727,	1488,	2278,	274,	287,	80
1728,	1480,	2166,	274,	288,	80
1729,	1471,	2117,	274,	289,	80
1730,	1460,	2059,	274,	290,	80
1731,	1446,	1952,	274,	291,	80
1732,	1431,	1871,	274,	292,	80
1733,	1413,	1816,	274,	293,	80
1734,	1395,	1795,	274,	294,	80
1735,	1380,	1734,	274,	295,	80
1736,	1371,	1661,	274,	296,	80
1737,	1363,	1563,	274,	297,	80
1738,	1351,	1513,	274,	298,	80
1739,	1337,	1483,	274,	299,	80
1740,	1320,	1405,	274,	300,	80
1741,	1301,	1345,	274,	301,	80
1742,	1283,	1263,	274,	302,	80
1743,	1265,	1214,	274,	303,	80
1744,	1249,	1195,	274,	304,	80
1745,	1236,	1148,	274,	305,	80
1746,	1225,	1074,	274,	306,	80
1747,	1217,	1030,	274,	307,	80
1748,	1212,	966,	274,	308,	80
1749,	1210,	917,	274,	309,	80
1750,	1209,	907,	274,	310,	80
1751,	1204,	895,	274,	311,	80
1752,	1196,	868,	274,	312,	80
1753,	1185,	830,	274,	313,	80
1754,	1174,	787,	274,	314,	80
1755,	1164,	747,	274,	315,	80
1756,	1154,	695,	274,	316,	80
1757,	1146,	652,	274,	317,	80
1758,	1135,	625,	274,	318,	80
1759,	1121,	605,	274,	319,	80
1760,	1105,	603,	274,	320,	80
1761,	1087,	594,	274,	321,	80
1762,	1069,	581,	274,	322,	80
1763,	1056,	565,	274,	323,	80
1764,	1051,	539,	274,	324,	80
1765,	1047,	507,	274,	325,	80
1766,	1042,	492,	274,	326,	80
1767,	1036,	479,	274,	327,	80
1768,	1029,	481,	274,	328,	80
1769,	1022,	467,	274,	329,	80
1770,	1016,	454,	274,	330,	80
1771,	1009,	448,	274,	331,	80
1772,	1003,	447,	274,	332,	80
1773,	998,	446,	274,	333,	80
1774,	993,	445,	274,	334,	80
1775,	990,	444,	274,	335,	80
1776,	987,	444,	274,	336,	80
1777,	985,	444,	274,	337,	80
1778,	984,	445,	274,	338,	80
1779,	984,	446,	274,	339,	80
1780,	986,	447,	274,	340,	80
1781,	988,	447,	274,	341,	80
1782,	992,	449,	274,	342,	80
1783,	996,	461,	274,	343,	80
1784,	1002,	473,	274,	344,	80
1785,	1009,	486,	274,	345,	80
1786,	1017,	503,	274,	346,	80
1787,	1025,	492,	274,	347,	80
1788,	1033,	503,	274,	348,	80
1789,	1041,	530,	274,	349,	80
1790,	1048,	554,	274,	350,	80
1791,	1053,	571,	274,	351,	80
1792,	1068,	583,	274,	352,	80
1793,	1093,	593,	274,	353,	80
1794,	1118,	600,	274,	354,	80
1795,	1139,	604,	274,	355,	80
1796,	1153,	610,	274,	356,	80
1797,	1169,	623,	274,	357,	80
1798,	1188,	641,	274,	358,	80
1799,	1204,	666,	274,	359,	80
1800,	1210,	698,	274,	360,	80
