#DAC1	DAC2	DAC3	#phi1	phi2	phi3	azimuth -- at Altitude = 20
1819	1172	 274	168.80433	 98.05386	  0.00000	000	20
1848	1393	 274	171.98572	122.30084	  0.00000	030	20
2312	1935	 274	222.66388	181.51058	  0.00000	060	20
2559	2023	 274	249.59999	191.08877	  0.00000	090	20
3382	1837	 274	339.55117	170.73964	  0.00000	120	20
3467	1062	 274	348.86826	 86.07662	  0.00000	150	20
 295	1024	 274	  2.27250	 81.89109	  0.00000	180	20
3391	 718	 274	340.55745	 48.52409	  0.00000	210	20
1337	3303	 274	116.09858	330.93362	  0.00000	240	20
1338	3116	 274	116.28395	310.52319	  0.00000	270	20
1336	3134	 274	115.98998	312.51546	  0.00000	300	20
1418	 473	 274	124.93335	 21.77468	  0.00000	330	20
