2920	1969	 274
2925	1988	 274
2929	1991	 274
2932	1993	 274
2932	1994	 274
2930	1993	 274
2927	1992	 274
2922	1989	 274
2916	1982	 274
2910	1965	 274
2904	1990	 274
2898	1968	 274
2891	1962	 274
2881	1956	 274
2867	1949	 274
2851	1943	 274
2832	1937	 274
2812	1931	 274
2792	1925	 274
2774	1919	 274
2759	1913	 274
2746	1908	 274
2736	1903	 274
2729	1898	 274
2724	1893	 274
2723	1888	 274
2717	1884	 274
2707	1879	 274
2693	1876	 274
2676	1873	 274
2654	1870	 274
2630	1868	 274
2602	1866	 274
2567	1866	 274
2545	1866	 274
2527	1867	 274
2511	1869	 274
2496	1872	 274
2482	1876	 274
2466	1881	 274
2451	1887	 274
2438	1894	 274
2429	1902	 274
2423	1911	 274
2421	1922	 274
2421	1935	 274
2420	1951	 274
2417	1979	 274
2414	1998	 274
2410	2022	 274
2405	2047	 274
2401	2070	 274
2396	2091	 274
2391	2107	 274
2386	2117	 274
2381	2119	 274
2377	2135	 274
2372	2159	 274
2368	2192	 274
2364	2232	 274
2360	2273	 274
2356	2307	 274
2353	2331	 274
2349	2362	 274
2346	2386	 274
2343	2405	 274
2340	2417	 274
2338	2421	 274
2335	2427	 274
2333	2448	 274
2331	2477	 274
2329	2504	 274
2327	2531	 274
2325	2563	 274
2323	2618	 274
2323	2655	 274
2322	2685	 274
2321	2707	 274
2321	2720	 274
2320	2724	 274
2319	2731	 274
2318	2743	 274
2317	2760	 274
2316	2782	 274
2314	2808	 274
2312	2835	 274
2310	2858	 274
2308	2877	 274
2305	2891	 274
2302	2900	 274
2298	2907	 274
2294	2914	 274
2289	2921	 274
2284	2925	 274
2278	2928	 274
2271	2929	 274
2263	2927	 274
2255	2923	 274
2245	2918	 274
2236	2911	 274
2225	2904	 274
2214	2899	 274
2203	2890	 274
2192	2878	 274
2181	2861	 274
2170	2841	 274
2160	2818	 274
2150	2794	 274
2141	2773	 274
2133	2755	 274
2126	2741	 274
2119	2731	 274
2119	2724	 274
2117	2721	 274
2112	2711	 274
2106	2694	 274
2096	2670	 274
2085	2639	 274
2070	2597	 274
2054	2555	 274
2035	2527	 274
2015	2502	 274
1992	2478	 274
1965	2452	 274
1944	2430	 274
1925	2422	 274
1907	2419	 274
1890	2411	 274
1871	2396	 274
1851	2376	 274
1832	2350	 274
1819	2321	 274
1816	2297	 274
1815	2261	 274
1809	2220	 274
1799	2182	 274
1786	2151	 274
1769	2129	 274
1748	2119	 274
1724	2113	 274
1697	2098	 274
1680	2076	 274
1653	2048	 274
1619	2017	 274
1584	1966	 274
1554	1948	 274
1531	1922	 274
1516	1900	 274
1512	1877	 274
1504	1853	 274
1490	1832	 274
1471	1819	 274
1445	1816	 274
1413	1814	 274
1381	1809	 274
1366	1800	 274
1346	1788	 274
1319	1773	 274
1289	1757	 274
1261	1739	 274
1238	1719	 274
1222	1697	 274
1213	1686	 274
1210	1668	 274
1206	1647	 274
1194	1623	 274
1179	1599	 274
1164	1576	 274
1151	1557	 274
1138	1541	 274
1118	1528	 274
1095	1519	 274
1070	1513	 274
1054	1512	 274
1048	1509	 274
1041	1503	 274
1031	1496	 274
1020	1488	 274
1009	1479	 274
 998	1468	 274
 988	1455	 274
 979	1442	 274
 970	1427	 274
 963	1411	 274
 958	1396	 274
 953	1383	 274
 950	1374	 274
 948	1370	 274
 946	1363	 274
 946	1356	 274
 947	1347	 274
 948	1338	 274
 950	1328	 274
 954	1318	 274
 958	1307	 274
 964	1297	 274
 970	1287	 274
 978	1278	 274
 987	1269	 274
 996	1261	 274
1006	1253	 274
1016	1247	 274
1026	1241	 274
1035	1235	 274
1043	1230	 274
1050	1226	 274
1055	1222	 274
1071	1219	 274
1094	1217	 274
1116	1215	 274
1135	1213	 274
1148	1212	 274
1160	1210	 274
1174	1210	 274
1188	1210	 274
1201	1210	 274
1209	1210	 274
